home_team,away_team,simulations_observed,lambda_home_raw,lambda_away_raw,lambda_home_dedrifted_raw,lambda_away_dedrifted_raw,sd_home_dedrifted,sd_away_dedrifted,se_home_dedrifted,se_away_dedrifted,regularization_weight,lambda_home_dedrifted,lambda_away_dedrifted,lambda_home_fm,lambda_away_fm,lambda_total_raw,lambda_total_fm
Cagliari,Inter,70,1.0571428571428572,2.057142857142857,1.0521726030312457,2.051391532879031,0.8738561879836759,1.4069304365344766,0.10444579163219835,0.1681603509089334,0.014084507042253521,1.0578923465577614,2.0399136111899816,1.057903058018157,2.0399378765670466,3.114285714285714,3.0978409345852036
Cagliari,Juventus,70,1.3857142857142857,1.7285714285714286,1.3775788555095294,1.7258568098482185,1.191158232957695,1.2310480779466373,0.14237063982752396,0.14713838822279374,0.014084507042253521,1.3787154123814216,1.7189638842581947,1.3787293722664558,1.718984331843124,3.1142857142857143,3.0977137041095797
Cagliari,Lazio,70,1.1,1.5142857142857142,1.1034472847241472,1.5083549134208851,1.0082683733114057,1.3160429865194134,0.12051112056688427,0.15729722286018807,0.014084507042253521,1.1084448496352701,1.5045253948227955,1.1084560729541135,1.5045432915983301,2.6142857142857143,2.6129993645524436
Cagliari,Lecce,70,1.3571428571428572,1.0714285714285714,1.3608433122346633,1.0791745201730945,1.0183644133470506,1.0243254901000753,0.1217178281560431,0.12243031310380842,0.014084507042253521,1.3622155809836662,1.0813897958461005,1.3622293738032223,1.0814026592982617,2.428571428571429,2.4436320331014842
Cagliari,Milan,70,0.9571428571428572,1.3142857142857143,0.9560729930762457,1.306002115474776,0.9893161601179299,1.1352099472059498,0.11824589782497956,0.13568354065015378,0.014084507042253521,0.9631462522359305,1.3050226362843782,0.9631560043652181,1.3050381599154646,2.2714285714285714,2.2681941642806827
Cagliari,Napoli,70,1.1428571428571428,1.2857142857142858,1.142099159456683,1.2886934463665711,1.0684478902641323,1.1670350880454983,0.12770394860266657,0.13948737253290625,0.014084507042253521,1.146552331765939,1.2879577512481197,1.1465639409338595,1.2879730718873403,2.428571428571429,2.4345370128212
Cagliari,Parma,70,1.4142857142857144,0.8428571428571429,1.406426297417207,0.8431999518306471,1.0902013014039222,0.881789696195415,0.1303039785371556,0.10539402723090434,0.014084507042253521,1.4071565522903995,0.8487388129732651,1.407170800150051,0.848748908973024,2.257142857142857,2.255919709123075
Cagliari,Pisa,70,1.4428571428571428,0.7714285714285715,1.4381666932539177,0.765936095724848,1.1735249879863958,0.8365402976639458,0.1402630639410141,0.09998568966290576,0.014084507042253521,1.438449900298424,0.7725631801928998,1.4384644650121097,0.7725723700609272,2.2142857142857144,2.211036835073037
Cagliari,Roma,70,1.457142857142857,1.2857142857142858,1.4536852634697057,1.288805265086989,1.2997021241808668,1.0847089062262738,0.15534411624336547,0.12964751175214603,0.014084507042253521,1.4537498991027222,1.2880679950569824,1.4537646187332403,1.2880833170075858,2.742857142857143,2.741847935740826
Cagliari,Sassuolo,70,1.3571428571428572,0.9428571428571428,1.3586890289842053,0.9425709473961318,0.9674555040023203,0.8465376117990274,0.11563304966415981,0.10118059724998103,0.014084507042253521,1.3600916397508205,0.9467102170519119,1.3601054110648685,0.9467214784505624,2.3,2.306826889515431
Cagliari,Torino,70,1.1,1.4714285714285715,1.099101699595293,1.4684054441854326,0.998284360187695,1.285533262020304,0.11931780275474135,0.15365061330176344,0.014084507042253521,1.1041604699307659,1.465138594168124,1.1041716498690484,1.46515602242599,2.5714285714285716,2.5693276722950387
Cagliari,Udinese,70,1.1285714285714286,1.2571428571428571,1.1227283895225841,1.2576727785069068,1.159081370181531,1.1701377914212683,0.13853672141874748,0.1398582165170061,0.014084507042253521,1.1274543895773912,1.2573739942033801,1.1274658053732243,1.2573889510397451,2.3857142857142857,2.3848547564129694
Como,Atalanta,70,1.1428571428571428,1.5714285714285714,1.1423677949512179,1.5674688719324952,0.961687640043527,1.184202337064336,0.11494365806232996,0.1415392512499945,0.014084507042253521,1.1468171836619594,1.5628067623694533,1.1468287955115806,1.5628253524191302,2.7142857142857144,2.709654147930711
Como,Bologna,70,1.2571428571428571,1.6571428571428573,1.2542190320201716,1.6579683608622144,1.0237299240850535,1.2767566696739856,0.12235912934981828,0.15260160987528495,0.014084507042253521,1.2570930511947307,1.6520316106100215,1.2571057796188234,1.652051262015716,2.9142857142857146,2.9091570416345394
Como,Cagliari,70,1.2142857142857142,1.6285714285714286,1.2185243734899835,1.620226912171458,1.1260247307643971,1.3070673800617834,0.13458569730276654,0.15622443269775946,0.014084507042253521,1.221901134333982,1.6148217316191351,1.2219135064299238,1.6148409404022894,2.8428571428571425,2.836754446832213
Como,Cremonese,70,1.8,0.9428571428571428,1.7960913137554055,0.9461796277297911,1.1815658063014034,0.875303727265959,0.14122412555026978,0.10461880566853035,0.014084507042253521,1.7913333289618627,0.9502680709019986,1.7913514667204642,0.9502793746223752,2.742857142857143,2.7416308413428396
Como,Fiorentina,69,1.391304347826087,1.565217391304348,1.3846194653616888,1.5747038649984575,1.237172792572434,1.265406457596689,0.14893810204833585,0.15233703589801864,0.014285714285714285,1.385671678619577,1.5698717968264297,1.385685708938782,1.5698904709167858,2.9565217391304346,2.9555761798555675
Como,Genoa,70,1.4714285714285715,1.6714285714285715,1.4705724207155288,1.6530647694675071,1.1763246875288809,1.3765571105985206,0.14059769204008593,0.16453004409700409,0.014084507042253521,1.4703992090633928,1.6471970838828454,1.4704140972729018,1.6472166777804114,3.1428571428571432,3.117630775053313
Como,Hellas Verona,70,1.7571428571428571,1.1571428571428573,1.7512378172565677,1.1580189195318713,1.3088290181916373,0.928251697532691,0.15643498872696904,0.11094729855542884,0.014084507042253521,1.7471115718503327,1.1591237107068664,1.7471292618510867,1.1591374988269862,2.9142857142857146,2.906266760678073
Como,Inter,70,1.2428571428571429,2.1142857142857143,1.2451038293667889,2.1118284208191973,0.7931615360203561,1.284828860396744,0.09480093596751418,0.1535664212044694,0.014084507042253521,1.248106231677311,2.099499275356343,1.2481188691073042,2.0995242495225455,3.357142857142857,3.3476431186298496
